solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,act_tol,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
1,iterative,auto,warm,1,0.0,0.01,80,0.5,0.2,fixed,1000,3160,3835,68.92082092999999,51.380990515000235,17.539830414999756,305.99999999999903
1,iterative,auto,warm,1,0.0,0.001,80,0.5,0.2,fixed,1000,3160,4159,68.77219169800003,51.058529680000106,17.713662017999926,305.9999999999993
1,iterative,auto,warm,1,0.0,0.0001,80,0.5,0.2,fixed,1000,3160,4426,69.04694143000006,51.58461354900022,17.462327880999847,305.9999999999982
1,iterative,auto,warm,1,0.0,1e-05,80,0.5,0.2,fixed,1000,3160,4118,68.85890550699992,50.03384084499999,18.825064661999928,306.00000000000136
2,iterative,auto,warm,1,0.0,0.0,80,0.5,0.2,fixed,1000,3160,7255,82.24321079000015,72.46345785399922,9.779752936000932,298.99999999999983
2,iterative,auto,warm,1,0.0,0.125,80,0.5,0.2,fixed,1000,3160,5136,61.08680331799997,47.00354896700037,14.083254350999596,299.00000000000006
2,iterative,auto,warm,1,0.0,0.1,80,0.5,0.2,fixed,1000,3160,5141,61.14785689699988,45.77779093099979,15.370065966000086,298.9999999999992
2,iterative,auto,warm,1,0.0,0.075,80,0.5,0.2,fixed,1000,3160,5000,58.5318794719999,43.35281218599994,15.179067285999965,298.9999999999983
2,iterative,auto,warm,1,0.0,0.05,80,0.5,0.2,fixed,1000,3160,4863,63.98472527099989,48.65199511999981,15.332730151000078,299.0000000000005
2,iterative,auto,warm,1,0.0,0.01,80,0.5,0.2,fixed,1000,3160,3968,59.07819614499999,42.8425123909999,16.235683754000092,298.99999999999994
2,iterative,auto,warm,1,0.0,0.001,80,0.5,0.2,fixed,1000,3160,3913,60.957731955000106,43.35849302199949,17.599238933000606,299.00000000000074
2,iterative,auto,warm,1,0.0,0.0001,80,0.5,0.2,fixed,1000,3160,4523,59.727504650000135,43.45200072399962,16.27550392600051,299.000000000002
2,iterative,auto,warm,1,0.0,1e-05,80,0.5,0.2,fixed,1000,3160,4755,56.449272091000005,39.79705288600008,16.652219204999938,299.00000000000193
3,iterative,auto,warm,1,0.0,0.0,80,0.5,0.2,fixed,1000,3160,10292,188.829305447,174.9137337469999,13.9155717000001,343.1206764027673
3,iterative,auto,warm,1,0.0,0.125,80,0.5,0.2,fixed,1000,3160,5235,160.5550507290002,134.17961346200013,26.375437267000052,343.1206764027665
3,iterative,auto,warm,1,0.0,0.1,80,0.5,0.2,fixed,1000,3160,4679,163.96019623400025,134.03640362700006,29.923792607000227,343.1206764027672
3,iterative,auto,warm,1,0.0,0.075,80,0.5,0.2,fixed,1000,3160,5366,180.3723412309996,145.01533013300013,35.357011097999475,343.120676402766
3,iterative,auto,warm,1,0.0,0.05,80,0.5,0.2,fixed,1000,3160,5359,205.28641399299977,152.73918511999955,52.54722887300022,343.1206764027665
3,iterative,auto,warm,1,0.0,0.01,80,0.5,0.2,fixed,1000,3160,4162,284.500717375,167.59182982100037,116.90888755399963,343.1206764027666
3,iterative,auto,warm,1,0.0,0.001,80,0.5,0.2,fixed,1000,3160,4160,284.1239533439998,169.56471935800027,114.55923398599951,343.12067640276564
3,iterative,auto,warm,1,0.0,0.0001,80,0.5,0.2,fixed,1000,3160,4159,302.19558467100023,168.25371896899787,133.94186570200236,343.12067640276643
3,iterative,auto,warm,1,0.0,1e-05,80,0.5,0.2,fixed,1000,3160,4159,272.42842635099987,165.01454543199998,107.4138809189999,343.1206764027671
4,iterative,auto,warm,1,0.0,0.0,80,0.5,0.2,fixed,1000,3160,8015,98.66804008000008,88.92562919100054,9.74241088899953,308.0000000000012
4,iterative,auto,warm,1,0.0,0.125,80,0.5,0.2,fixed,1000,3160,5137,64.43261771200014,50.50326204300063,13.929355668999506,307.99999999999983
4,iterative,auto,warm,1,0.0,0.1,80,0.5,0.2,fixed,1000,3160,4419,66.05771780699979,50.73474616500062,15.322971641999176,308.0000000000018
4,iterative,auto,warm,1,0.0,0.075,80,0.5,0.2,fixed,1000,3160,5477,69.82117282099989,53.643393769001705,16.177779051998186,307.99999999999727
4,iterative,auto,warm,1,0.0,0.05,80,0.5,0.2,fixed,1000,3160,4901,66.43470363799997,49.8229153039988,16.611788334001176,307.99999999999875
4,iterative,auto,warm,1,0.0,0.01,80,0.5,0.2,fixed,1000,3160,4125,65.71408260699991,48.32984275300169,17.384239853998224,307.99999999999716
4,iterative,auto,warm,1,0.0,0.001,80,0.5,0.2,fixed,1000,3160,3785,64.35462832699977,46.66147185499993,17.693156471999828,308.00000000000097
4,iterative,auto,warm,1,0.0,0.0001,80,0.5,0.2,fixed,1000,3160,4092,65.80662887800008,48.33051304999936,17.476115828000733,308.0000000000004
4,iterative,auto,warm,1,0.0,1e-05,80,0.5,0.2,fixed,1000,3160,4746,61.631368439000646,45.16889873499986,16.462469704000796,307.99999999999113
0,iterative,auto,warm,1,0.0,0.0,90,0.5,0.2,fixed,1000,4005,9275,200.461020287,183.894120049,16.566900238000017,385.00000000000085
0,iterative,auto,warm,1,0.0,0.125,90,0.5,0.2,fixed,1000,4005,5171,124.06713716200001,100.84441838699995,23.222718775000033,385.00000000000193
0,iterative,auto,warm,1,0.0,0.1,90,0.5,0.2,fixed,1000,4005,5850,127.89656800300006,102.16184259799981,25.734725405000233,384.99999999999915
0,iterative,auto,warm,1,0.0,0.075,90,0.5,0.2,fixed,1000,4005,5908,126.911280859,99.8777934020003,27.033487456999694,385.0000000000005
0,iterative,auto,warm,1,0.0,0.05,90,0.5,0.2,fixed,1000,4005,4766,118.251539408,92.0760489170002,26.175490490999774,385.0000000000025
0,iterative,auto,warm,1,0.0,0.01,90,0.5,0.2,fixed,1000,4005,5596,123.12945487200001,94.60622102499985,28.523233847000146,385.00000000000085
0,iterative,auto,warm,1,0.0,0.001,90,0.5,0.2,fixed,1000,4005,4757,129.393144925,100.71771588800028,28.67542903699973,384.9999999999977
0,iterative,auto,warm,1,0.0,0.0001,90,0.5,0.2,fixed,1000,4005,5436,128.62420970699998,99.070164491,29.554045215999967,384.9999999999991
0,iterative,auto,warm,1,0.0,1e-05,90,0.5,0.2,fixed,1000,4005,4930,124.33706506399994,95.85607892300072,28.480986140999217,384.99999999999886
1,iterative,auto,warm,1,0.0,0.0,90,0.5,0.2,fixed,1000,4005,11101,332.95613084,314.6016091379998,18.354521702000284,411.99999999999716
1,iterative,auto,warm,1,0.0,0.125,90,0.5,0.2,fixed,1000,4005,5509,230.45481437099988,199.2537469460001,31.201067424999792,411.9999999999994
1,iterative,auto,warm,1,0.0,0.1,90,0.5,0.2,fixed,1000,4005,5338,230.5314622469998,195.8873303499995,34.64413189700031,412.00000000000017
1,iterative,auto,warm,1,0.0,0.075,90,0.5,0.2,fixed,1000,4005,5187,235.62124724999993,199.168264683999,36.452982566000856,411.9999999999982
1,iterative,auto,warm,1,0.0,0.05,90,0.5,0.2,fixed,1000,4005,5465,235.52256226500003,197.2732056280006,38.24935663699944,411.99999999999983
1,iterative,auto,warm,1,0.0,0.01,90,0.5,0.2,fixed,1000,4005,5031,242.23766350100001,202.59105373100147,39.64660976999858,411.9999999999994
1,iterative,auto,warm,1,0.0,0.001,90,0.5,0.2,fixed,1000,4005,5314,255.33300140200024,212.2559701240002,43.07703127800005,411.9999999999978
1,iterative,auto,warm,1,0.0,0.0001,90,0.5,0.2,fixed,1000,4005,5021,248.7846940759996,207.55972852700046,41.22496554899907,411.9999999999983
1,iterative,auto,warm,1,0.0,1e-05,90,0.5,0.2,fixed,1000,4005,5531,241.4722094000004,201.22404349500042,40.24816590499995,412.00000000000193
2,iterative,auto,warm,1,0.0,0.0,90,0.5,0.2,fixed,1000,4005,9101,220.50303983600045,204.8986348000008,15.604405035999664,390.0
2,iterative,auto,warm,1,0.0,0.125,90,0.5,0.2,fixed,1000,4005,5631,135.41029756699982,109.81314643900032,25.597151127999496,389.9999999999965
2,iterative,auto,warm,1,0.0,0.1,90,0.5,0.2,fixed,1000,4005,5596,124.33396932699999,99.59412257199892,24.73984675500105,390.0000000000009
2,iterative,auto,warm,1,0.0,0.075,90,0.5,0.2,fixed,1000,4005,5818,130.96285654700023,104.97535309800014,25.98750344900009,390.00000000000085
2,iterative,auto,warm,1,0.0,0.05,90,0.5,0.2,fixed,1000,4005,5673,126.73953955800016,100.00149284700001,26.73804671100015,390.00000000000193
2,iterative,auto,warm,1,0.0,0.01,90,0.5,0.2,fixed,1000,4005,5018,136.74001096600023,108.59342729400032,28.146583671999906,390.00000000000273
2,iterative,auto,warm,1,0.0,0.001,90,0.5,0.2,fixed,1000,4005,4612,137.7516496850003,107.4622688010022,30.28938088399809,390.0000000000022
2,iterative,auto,warm,1,0.0,0.0001,90,0.5,0.2,fixed,1000,4005,5595,134.37325765400058,105.16002852099972,29.213229133000823,389.9999999999997
2,iterative,auto,warm,1,0.0,1e-05,90,0.5,0.2,fixed,1000,4005,5309,134.29250762599986,104.46090607199858,29.831601554001278,389.9999999999997
3,iterative,auto,warm,1,0.0,0.0,90,0.5,0.2,fixed,1000,4005,8955,150.42946033200042,135.02226388900178,15.407196442998615,374.9999999999951
3,iterative,auto,warm,1,0.0,0.125,90,0.5,0.2,fixed,1000,4005,5825,95.43402838099972,74.04367957900195,21.39034880199779,374.99999999999704
3,iterative,auto,warm,1,0.0,0.1,90,0.5,0.2,fixed,1000,4005,5066,95.94339239200052,72.27746604900129,23.665926342999228,374.9999999999974
3,iterative,auto,warm,1,0.0,0.075,90,0.5,0.2,fixed,1000,4005,4930,96.89195282400033,73.40618169599837,23.485771128001947,375.00000000000085
3,iterative,auto,warm,1,0.0,0.05,90,0.5,0.2,fixed,1000,4005,5607,96.67970761099969,71.73859038299997,24.94111722799971,375.0000000000022
3,iterative,auto,warm,1,0.0,0.01,90,0.5,0.2,fixed,1000,4005,5021,97.01219501600008,70.43406385600247,26.57813115999761,375.0000000000022
3,iterative,auto,warm,1,0.0,0.001,90,0.5,0.2,fixed,1000,4005,4516,100.65144854000029,73.80168663100085,26.849761908999422,375.00000000000136
3,iterative,auto,warm,1,0.0,0.0001,90,0.5,0.2,fixed,1000,4005,4494,97.25280910299988,71.98945762999756,25.263351473002327,375.00000000000017
3,iterative,auto,warm,1,0.0,1e-05,90,0.5,0.2,fixed,1000,4005,4824,94.86743708700031,68.22323598000003,26.6442011070003,375.00000000000114
4,iterative,auto,warm,1,0.0,0.0,90,0.5,0.2,fixed,1000,4005,9101,213.63651326499985,198.06907641399812,15.56743685100173,385.00000000000176
4,iterative,auto,warm,1,0.0,0.125,90,0.5,0.2,fixed,1000,4005,5835,133.29593205200035,107.46478902400122,25.83114302799913,385.0000000000016
4,iterative,auto,warm,1,0.0,0.1,90,0.5,0.2,fixed,1000,4005,5858,139.26358564700058,112.83634256800087,26.42724307899971,384.9999999999988
4,iterative,auto,warm,1,0.0,0.075,90,0.5,0.2,fixed,1000,4005,5784,133.29648610000004,107.07494001600115,26.221546083998877,384.9999999999996
4,iterative,auto,warm,1,0.0,0.05,90,0.5,0.2,fixed,1000,4005,5388,132.60633964500084,104.36114834199907,28.24519130300177,384.9999999999985
4,iterative,auto,warm,1,0.0,0.01,90,0.5,0.2,fixed,1000,4005,5125,133.74396106400036,104.16254473699884,29.581416327001534,384.99999999999983
4,iterative,auto,warm,1,0.0,0.001,90,0.5,0.2,fixed,1000,4005,4626,130.75174044100004,102.60932721599966,28.142413225000386,385.00000000000085
4,iterative,auto,warm,1,0.0,0.0001,90,0.5,0.2,fixed,1000,4005,5078,132.97484198700022,103.44223893999695,29.53260304700325,385.00000000000017
4,iterative,auto,warm,1,0.0,1e-05,90,0.5,0.2,fixed,1000,4005,4613,132.28246029399995,103.81625449000056,28.4662058039994,384.9999999999984
