solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,remove_constraints,zero_slack_likelihood,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
4,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3548,54.50526443900026,41.798606422000375,12.706658016999883,250.0000000000006
4,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3342,116.94373413899984,102.84127099199985,14.102463146999982,250.00000000000054
4,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,4186,151.20479324200002,133.46809489999987,17.736698342000178,250.0
40,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,173.34718896600316,164.38072899499818,8.966459971004953,248.0000000000006
40,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,6101,53.29442060099973,48.21939430999554,5.075026291004178,248.00000000000085
40,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3497,42.65061561900074,32.34195559100407,10.308660027996666,248.0000000000008
40,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3918,70.39423762199658,58.837571571002634,11.556666050993956,247.9999999999989
40,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3409,94.56149068100058,80.85304178499428,13.708448896006304,247.99999999999991
41,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,181.6089080589991,172.0604250840006,9.548482974998477,242.99999999999864
41,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,7101,70.91141124899876,65.04793174300357,5.863479505995201,242.9999999999992
41,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3768,52.68414147400107,40.01567036800043,12.668471106000652,242.99999999999932
41,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,4665,112.46593040999868,98.08661618999395,14.379314220004744,242.99999999999847
41,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3811,115.78385897100088,100.08639092498925,15.697468046011634,242.9999999999961
42,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,189.48522035200224,180.37595161300126,9.109268739000981,260.99999999999784
42,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,6235,50.93364073999692,45.31783822899525,5.615802511001675,261.0000000000004
42,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3743,39.4336738009988,29.551850220996126,9.881823580002674,261.00000000000097
42,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3759,69.32630541899925,57.74845412100329,11.577851297995947,261.0000000000069
42,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3993,69.17755548200148,55.63511005399414,13.54244542800734,261.00000000000006
43,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,169.25968439899953,160.13539741700149,9.124286981998011,261.00000000000097
43,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,7101,61.01683828599926,55.46864132400151,5.548196961997746,261.0000000000004
43,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3919,48.834738828998525,37.40249486099492,11.432243968003604,261.00000000000097
43,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3796,86.96162044000084,74.77539034499931,12.186230095001518,261.0000000000003
43,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3494,117.59060645100179,102.7892783950083,14.801328055993507,261.00000000000233
44,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,191.51101320000092,182.30708667499854,9.203926525002316,244.99999999999852
44,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,7101,66.71489958799793,61.27918281600796,5.4357167719899735,245.00000000000043
44,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3314,56.786911922998115,43.81809605499802,12.968815868000092,245.00000000000247
44,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,4250,131.42929936400105,116.48476482499608,14.944534539004962,244.99999999999898
44,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3194,149.07028906299817,131.64006006300042,17.43022899999778,245.00000000000003
45,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,178.231315367997,169.17437364299985,9.056941724997161,229.9999999999977
45,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,6499,43.83364684299886,38.35533940199821,5.478307441000652,230.00000000000145
45,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,4058,28.35454573900279,19.742851519004034,8.611694219998753,230.00000000000682
45,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,5035,63.058412286998646,51.53412923700671,11.524283049991936,230.0000000000003
45,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3410,69.964642920997,57.27404382498935,12.690599096007645,229.99999999999744
46,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,179.61596593300055,170.30609367000216,9.309872262998397,234.00000000000026
46,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,6235,52.8145443450012,47.26356728200699,5.550977062994207,234.0000000000009
46,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3697,36.38627551299942,26.41629441799523,9.969981095004185,234.00000000000014
46,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,4318,90.59894576700027,77.70605011600493,12.892895650995342,233.99999999998815
46,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3734,95.55544227200151,80.78037112600214,14.77507114599939,234.00000000000338
47,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,193.9175199519996,185.00159811200137,8.915921839998191,242.00000000000165
47,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,6895,46.03514156300298,40.40725802400266,5.627883539000323,241.99999999999991
47,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3421,29.799754042000128,20.69302049600083,9.106733545999305,242.0000000000012
47,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,4394,69.58815186199718,57.12249562300713,12.465656238990052,242.00000000000335
47,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3058,118.38860295499762,99.09386256000653,19.29474039499109,242.00000000000145
48,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,161.71305969499736,152.46932436100178,9.243735333995572,227.00000000000182
48,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,6101,38.70516060199952,33.65120250500331,5.053958096996212,227.00000000000085
48,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3493,29.911997325001717,20.754431433997524,9.157565891004195,227.00000000000682
48,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,4483,43.029388955998,33.09689691100357,9.932492044994431,226.9999999999997
48,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3376,93.50380412199956,76.35116832299536,17.152635799004198,227.0
49,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,184.2180732469969,175.0538795829998,9.16419366399714,237.9999999999994
49,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,6101,39.378038222002935,34.56202320199736,4.8160150200055805,237.99999999999932
49,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3259,30.558013547000886,21.462637452001214,9.095376094999663,237.999999999998
49,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,4642,80.12847009899997,66.79264126298949,13.335828836010478,237.999999999998
49,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3204,104.7000865170012,84.38863465100077,20.311451866000425,238.00000000000057
5,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,192.06451166199986,182.57309116599978,9.491420496000046,253.00000000000043
5,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,7379,67.64499370200019,61.43879453899945,6.206199163000747,252.9999999999989
5,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3307,55.11971974900007,42.61082725899996,12.508892490000108,253.0000000000008
5,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3921,115.08076229200014,100.97663392200049,14.104128369999671,253.0000000000012
5,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,4048,128.73328624499982,112.65347716599855,16.07980907900128,253.0000000000037
6,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,201.94712963099983,192.75261492399974,9.194514707000053,254.00000000000477
6,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,8101,76.02591517099972,69.94181155099932,6.0841036200004055,253.9999999999923
6,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3329,61.53239850900036,47.87795356299966,13.654444946000694,253.9999999999983
6,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3853,146.1354000289998,130.5336315340005,15.601768494999304,254.0000000000012
6,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,2871,186.13406308999996,165.67131192400032,20.462751165999638,253.99999999999702
7,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,191.82002006899987,182.67419489600067,9.14582517299914,238.99999999999912
7,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,6763,56.95390040599978,51.476470553999214,5.477429852000568,238.99999999999932
7,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3220,34.42129291699985,25.599434865001054,8.821858051998786,239.00000000000125
7,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3985,52.732798043,42.16110691499762,10.571691128002383,239.00000000000043
7,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3422,108.90877955199993,91.86370790799721,17.045071644002746,238.99999999999724
8,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,187.99032090000043,178.8154431319999,9.174877768000442,261.0000000000004
8,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,8101,78.07529242500004,71.9096443080007,6.165648116999363,261.00000000000057
8,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3366,73.49345988199912,56.566495053002654,16.92696482899646,261.0000000000025
8,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3371,181.35267321399985,163.0795926839992,18.273080530000698,261.00000000000074
8,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3954,227.83068139199986,205.62185428100017,22.208827110999664,260.9999999999995
9,once,auto,cold,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,218961,166.30475611800009,156.43804914500015,9.866706972999962,250.0000000000026
9,iterative,auto,warm,1,0.0,False,0.0,70,0.5,0.2,fixed,1000,2415,7101,62.61312598899986,56.902554171001604,5.710571817998242,250.0000000000008
9,iterative,auto,warm,1,0.0,True,0.0,70,0.5,0.2,fixed,1000,2415,3420,46.83537183000044,35.0518754049981,11.783496425002339,250.0000000000006
9,iterative,auto,warm,1,0.0,True,0.1,70,0.5,0.2,fixed,1000,2415,3959,107.49258237899994,93.72901900599844,13.763563373001487,250.00000000000168
9,iterative,auto,warm,1,0.0,True,0.3,70,0.5,0.2,fixed,1000,2415,3789,119.75574718700045,104.05539060800129,15.700356578999164,249.9999999999989
0,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,372.770911875,358.24344287599996,14.527468999000009,299.9999999999997
0,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,7857,102.525437545,92.95972597500004,9.565711569999962,299.99999999999767
0,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,3826,62.59965866799996,46.427421527999904,16.17223714000005,300.0000000000006
0,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,5080,91.339135489,73.94086858699995,17.398266902000046,300.0000000000005
0,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4674,224.0195716970001,193.88370182000008,30.135869877000005,300.0000000000782
1,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,374.27344334100013,360.7437010980001,13.529742242999987,309.99999999998835
1,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8101,124.39086811700008,114.95208778999971,9.438780327000359,310.0000000000006
1,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4632,79.292700448,61.07493666699975,18.217763781000254,309.9999999999976
1,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,6088,217.74531298700003,191.8501245310001,25.895188455999914,310.00000000000006
1,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,3922,267.9942244639999,236.15604960599967,31.83817485800023,309.9999999999851
10,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,357.0790351020005,342.97571610000165,14.1033190019989,303.0000000000024
10,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8017,103.953262224999,94.56852828199771,9.384733943001264,303.0000000000006
10,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4096,63.354040688000175,46.33291857300173,17.021122114998438,302.99999999999903
10,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,6108,172.22967724900082,148.4801365999956,23.749540649005212,302.99999999999795
10,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,5093,174.63168785200105,149.09069651999744,25.540991332003607,303.00000000000995
11,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,212.79886220799926,198.67664448700089,14.122217720998378,317.31494252873523
11,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,9135,154.182130924999,143.31321278799803,10.868918137000945,317.3149425287365
11,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4175,122.79897163100031,92.3561497090068,30.44282192199353,317.3149425287354
11,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4547,549.2074858340002,500.79213081700254,48.415355016997644,317.3149425287358
11,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,3591,715.2491446390013,658.6827001459968,56.56644449300438,317.3149425287353
12,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,369.4487649680012,355.61967118099886,13.82909378700242,323.000000000005
12,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,9101,173.9286419439995,163.33638661300031,10.59225533099925,323.00000000000125
12,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4076,146.45971343800008,117.79425639699913,28.665457041000987,323.0000000000007
12,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4418,298.9490192129979,267.57939844501016,31.36962076798773,322.9999999999995
12,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4467,381.8662675739979,347.995327378987,33.87094019501092,322.99999999999903
13,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,315.53064125099985,301.24513034200214,14.28551090899782,341.000000000037
13,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,10101,189.96153963499816,178.87206226100898,11.089477373989212,340.9999999999937
13,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4131,188.875997526,145.31314492900128,43.56285259699871,341.00000000000483
13,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4130,563.9719087500016,519.1775051690091,44.794403580992366,340.9999999999974
13,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4234,664.026371721,613.6847481970035,50.34162352399653,341.0000000000008
14,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,381.6264569770028,367.3243891739985,14.30206780300432,308.0000000000012
14,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8101,112.95964958399782,103.54323907699656,9.416410507001274,307.999999999998
14,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,3832,76.3859891409993,58.3718346789974,18.014154462001898,308.0000000000004
14,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4900,121.47496466899976,101.69145369200851,19.783510976991238,307.9999999999996
14,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4418,231.5627362399973,200.89833635099419,30.66439988900311,308.00000000000637
15,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,387.09245048999946,372.88078124499947,14.21166924499994,323.999999999963
15,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8101,145.84552449499824,136.89152062499488,8.954003870003364,323.99999999999716
15,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4144,111.20782302399677,89.30919903600443,21.898623987992323,323.9999999999985
15,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,5001,194.72618824500026,170.92598382698634,23.80020441801389,324.00000000000057
15,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4909,222.4141703660025,196.6294177680065,25.78475259799598,324.00000000000284
16,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,386.4240570689981,372.5880100579998,13.836047010998302,302.0000000000056
16,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8101,85.01915694299895,75.79738372699649,9.221773216002477,301.9999999999988
16,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,3719,47.569955571998435,33.366563625004346,14.203391946994088,301.99999999999903
16,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,5843,227.09684333800038,198.5264746679932,28.570368670007163,302.00000000001967
16,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4635,202.56287212200183,169.73057808900919,32.83229403299265,301.99999999999983
17,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,341.35039634499844,327.39154241199867,13.958853932999773,326.00000000000074
17,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8637,158.8349139879974,148.4834841769989,10.351429810998523,325.99999999999767
17,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,3938,96.77124175999779,76.90346014500392,19.867781614993874,326.0000000000003
17,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4611,199.16954822399933,175.99762170100442,23.17192652299491,326.0
17,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4671,259.21824316499993,231.34531227898697,27.872930886012913,326.00000000000097
18,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,360.7479387880012,346.8756421349972,13.872296653004014,326.0000000000004
18,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8255,134.15678787599973,124.01319876299749,10.143589113002236,326.00000000000136
18,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4839,92.60303182300049,73.63661648700509,18.966415335995407,326.0000000000001
18,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,5094,231.7892158210016,208.1441611170012,23.64505470400036,325.9999999999983
18,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,3822,362.7045979469986,326.75470801301714,35.949889933981474,326.00000000000097
19,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,420.3915307740026,406.12493205500135,14.266598719001195,334.999999999991
19,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,9255,162.28695662599785,151.18532287000195,11.101633755995863,334.99999999999943
19,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4600,122.33903188600016,98.89020823099779,23.448823655002347,334.9999999999996
19,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,5072,299.5177125250011,269.6469962059928,29.870716319008352,335.00000000000256
19,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4656,276.61758925499817,249.2289157270025,27.38867352799571,334.9999999999981
2,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,339.36068080199993,325.0405598589998,14.320120943000118,317.00000000000273
2,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,9101,154.10092372600002,143.8338428789998,10.267080847000216,316.99999999999903
2,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4936,102.65316767900005,81.84755794800049,20.80560973099955,316.9999999999997
2,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,5327,246.6638733880004,219.9345331539989,26.729340234001484,317.00000000000125
2,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4117,277.55518124900027,248.148973975,29.406207274000284,317.00000000000233
20,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,130.39363189300275,116.49003922500195,13.903592668000787,347.23666474099815
20,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,10212,190.76081562699986,178.1680823689967,12.592733258003134,347.23666474099565
20,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4157,277.79868451999937,164.73458016299628,113.06410435700307,347.2366647409989
20,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4157,1141.0756260300004,1009.9062892799956,131.1693367500047,347.23666474099747
20,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4158,1401.680929213002,1289.6170034049753,112.06392580802641,347.2366647409968
21,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,224.7385602260001,210.57324622599842,14.165314000001672,318.4189526184539
21,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,9635,142.01157551000142,130.4888214849998,11.522754025001634,318.418952618454
21,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4168,138.5613647070022,83.99827195399848,54.56309275300373,318.41895261845417
21,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4360,935.1723984050003,853.3254504139985,81.8469479910018,318.41895261845366
21,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4069,950.1930047820024,855.6967599999916,94.49624478201076,318.41895261845434
22,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,361.45535082800046,347.58560518399827,13.869745644002249,318.99999999999903
22,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8101,109.62643830199886,100.1164618179937,9.509976484005163,319.00000000000284
22,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4246,60.624660451998345,43.3866584110001,17.238002040998257,319.00000000000006
22,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,5930,139.66761524400135,117.82005263900282,21.847562604998533,319.0000000000054
22,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4625,240.92326812000098,207.8224780640012,33.10079005599982,318.99999999984544
23,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,371.3422996160007,356.93635496900237,14.40594464699825,323.9999999999973
23,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8255,144.25739403699845,133.82469932100503,10.43269471599342,323.9999999999975
23,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4934,102.89181393900073,81.95101840500138,20.94079553399933,324.0000000000012
23,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4779,252.2687569310001,226.5767566519935,25.69200027900661,324.0000000000006
23,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4512,247.28081383799872,220.22033047899455,27.060483359004134,324.0000000000004
24,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,135.49877706199914,121.54810588699912,13.950671175000027,349.09472833770894
24,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,10155,188.74695990499455,175.96019680098834,12.78676310400624,349.0947283377098
24,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4159,294.4222381840009,158.25059993197647,136.17163825202442,349.0947283377099
24,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4157,1197.2120249689979,1067.9091297810373,129.3028951879605,349.0947283377105
24,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4159,1613.8889661979993,1484.3219067309908,129.56705946700822,349.0947283377098
25,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,348.8999083710005,335.04696096700354,13.85294740399695,333.99999999999915
25,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,8255,123.29834406299778,113.14624549000291,10.152098572994873,334.0000000000004
25,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4385,87.99500446699676,68.86646399700112,19.12854046999564,333.9999999999985
25,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,5318,154.06980974799808,134.48737568902288,19.5824340589752,333.99999999999875
25,iterative,auto,warm,1,0.0,True,0.3,80,0.5,0.2,fixed,1000,3160,4594,301.7305580430038,269.949246368029,31.781311674974862,334.0000000000076
26,once,auto,cold,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,328641,159.20616466300268,145.22413831100133,13.982026352001412,336.217494089835
26,iterative,auto,warm,1,0.0,False,0.0,80,0.5,0.2,fixed,1000,3160,10465,197.84834251300342,186.00814066400198,11.84020184900146,336.21749408983555
26,iterative,auto,warm,1,0.0,True,0.0,80,0.5,0.2,fixed,1000,3160,4123,213.76895757500458,158.23168059999443,55.53727697501017,336.21749408983527
26,iterative,auto,warm,1,0.0,True,0.1,80,0.5,0.2,fixed,1000,3160,4091,652.9848512120006,596.7413223540061,56.24352885799453,336.21749408983464
